0,ATKMSG_M_000,!,2,-1,54,1620,0,"-1
0
0
-1
0"
919,ATKMSG_T_229,{tag:0}’s {tag:1} used Rapid Spin!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
920,ATKMSG_M_230,{tag:0} used Sweet Scent!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
921,ATKMSG_Y_230,The wild {tag:0} used Sweet Scent!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
922,ATKMSG_E_230,The opposing {tag:0} used Sweet Scent!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
923,ATKMSG_T_230,{tag:0}’s {tag:1} used Sweet Scent!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
924,ATKMSG_M_231,{tag:0} used Iron Tail!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
925,ATKMSG_Y_231,The wild {tag:0} used Iron Tail!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
926,ATKMSG_E_231,The opposing {tag:0} used Iron Tail!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
927,ATKMSG_T_231,{tag:0}’s {tag:1} used Iron Tail!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
928,ATKMSG_M_232,{tag:0} used Metal Claw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
929,ATKMSG_Y_232,The wild {tag:0} used Metal Claw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
930,ATKMSG_E_232,The opposing {tag:0} used Metal Claw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
931,ATKMSG_T_232,{tag:0}’s {tag:1} used Metal Claw!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
932,ATKMSG_M_233,{tag:0} used Vital Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
933,ATKMSG_Y_233,The wild {tag:0} used Vital Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
934,ATKMSG_E_233,The opposing {tag:0} used Vital Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
935,ATKMSG_T_233,{tag:0}’s {tag:1} used Vital Throw!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
936,ATKMSG_M_234,{tag:0} used Morning Sun!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
937,ATKMSG_Y_234,The wild {tag:0} used Morning Sun!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
938,ATKMSG_E_234,The opposing {tag:0} used Morning Sun!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
939,ATKMSG_T_234,{tag:0}’s {tag:1} used Morning Sun!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
940,ATKMSG_M_235,{tag:0} used Synthesis!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
941,ATKMSG_Y_235,The wild {tag:0} used Synthesis!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
942,ATKMSG_E_235,The opposing {tag:0} used Synthesis!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
943,ATKMSG_T_235,{tag:0}’s {tag:1} used Synthesis!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
944,ATKMSG_M_236,{tag:0} used Moonlight!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
945,ATKMSG_Y_236,The wild {tag:0} used Moonlight!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
946,ATKMSG_E_236,The opposing {tag:0} used Moonlight!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
947,ATKMSG_T_236,{tag:0}’s {tag:1} used Moonlight!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
948,ATKMSG_M_237,{tag:0} used Hidden Power!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
949,ATKMSG_Y_237,The wild {tag:0} used Hidden Power!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
950,ATKMSG_E_237,The opposing {tag:0} used Hidden Power!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
951,ATKMSG_T_237,{tag:0}’s {tag:1} used Hidden Power!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
952,ATKMSG_M_238,{tag:0} used Cross Chop!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
953,ATKMSG_Y_238,The wild {tag:0} used Cross Chop!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
954,ATKMSG_E_238,The opposing {tag:0} used Cross Chop!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
955,ATKMSG_T_238,{tag:0}’s {tag:1} used Cross Chop!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
956,ATKMSG_M_239,{tag:0} used Twister!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
957,ATKMSG_Y_239,The wild {tag:0} used Twister!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
958,ATKMSG_E_239,The opposing {tag:0} used Twister!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
959,ATKMSG_T_239,{tag:0}’s {tag:1} used Twister!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
960,ATKMSG_M_240,{tag:0} used Rain Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
961,ATKMSG_Y_240,The wild {tag:0} used Rain Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
962,ATKMSG_E_240,The opposing {tag:0} used Rain Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
963,ATKMSG_T_240,{tag:0}’s {tag:1} used Rain Dance!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
964,ATKMSG_M_241,{tag:0} used Sunny Day!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
965,ATKMSG_Y_241,The wild {tag:0} used Sunny Day!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
966,ATKMSG_E_241,The opposing {tag:0} used Sunny Day!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
967,ATKMSG_T_241,{tag:0}’s {tag:1} used Sunny Day!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
968,ATKMSG_M_242,{tag:0} used Crunch!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
969,ATKMSG_Y_242,The wild {tag:0} used Crunch!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
970,ATKMSG_E_242,The opposing {tag:0} used Crunch!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
971,ATKMSG_T_242,{tag:0}’s {tag:1} used Crunch!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
972,ATKMSG_M_243,{tag:0} used Mirror Coat!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
973,ATKMSG_Y_243,The wild {tag:0} used Mirror Coat!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
974,ATKMSG_E_243,The opposing {tag:0} used Mirror Coat!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
975,ATKMSG_T_243,{tag:0}’s {tag:1} used Mirror Coat!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
976,ATKMSG_M_244,{tag:0} used Psych Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
977,ATKMSG_Y_244,The wild {tag:0} used Psych Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
978,ATKMSG_E_244,The opposing {tag:0} used Psych Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
979,ATKMSG_T_244,{tag:0}’s {tag:1} used Psych Up!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
980,ATKMSG_M_245,{tag:0} used Extreme Speed!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
981,ATKMSG_Y_245,The wild {tag:0} used Extreme Speed!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
982,ATKMSG_E_245,The opposing {tag:0} used Extreme Speed!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
983,ATKMSG_T_245,{tag:0}’s {tag:1} used Extreme Speed!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
984,ATKMSG_M_246,{tag:0} used Ancient Power!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
985,ATKMSG_Y_246,The wild {tag:0} used Ancient Power!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
986,ATKMSG_E_246,The opposing {tag:0} used Ancient Power!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
987,ATKMSG_T_246,{tag:0}’s {tag:1} used Ancient Power!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
988,ATKMSG_M_247,{tag:0} used Shadow Ball!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
989,ATKMSG_Y_247,The wild {tag:0} used Shadow Ball!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
990,ATKMSG_E_247,The opposing {tag:0} used Shadow Ball!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
991,ATKMSG_T_247,{tag:0}’s {tag:1} used Shadow Ball!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
992,ATKMSG_M_248,{tag:0} used Future Sight!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
993,ATKMSG_Y_248,The wild {tag:0} used Future Sight!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
994,ATKMSG_E_248,The opposing {tag:0} used Future Sight!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
995,ATKMSG_T_248,{tag:0}’s {tag:1} used Future Sight!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
996,ATKMSG_M_249,{tag:0} used Rock Smash!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
997,ATKMSG_Y_249,The wild {tag:0} used Rock Smash!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
998,ATKMSG_E_249,The opposing {tag:0} used Rock Smash!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
999,ATKMSG_T_249,{tag:0}’s {tag:1} used Rock Smash!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1000,ATKMSG_M_250,{tag:0} used Whirlpool!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1001,ATKMSG_Y_250,The wild {tag:0} used Whirlpool!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1002,ATKMSG_E_250,The opposing {tag:0} used Whirlpool!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1003,ATKMSG_T_250,{tag:0}’s {tag:1} used Whirlpool!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1004,ATKMSG_M_251,{tag:0} used Beat Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1005,ATKMSG_Y_251,The wild {tag:0} used Beat Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1006,ATKMSG_E_251,The opposing {tag:0} used Beat Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1007,ATKMSG_T_251,{tag:0}’s {tag:1} used Beat Up!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1008,ATKMSG_M_252,{tag:0} used Fake Out!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1009,ATKMSG_Y_252,The wild {tag:0} used Fake Out!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1010,ATKMSG_E_252,The opposing {tag:0} used Fake Out!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1011,ATKMSG_T_252,{tag:0}’s {tag:1} used Fake Out!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1012,ATKMSG_M_253,{tag:0} used Uproar!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1013,ATKMSG_Y_253,The wild {tag:0} used Uproar!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1014,ATKMSG_E_253,The opposing {tag:0} used Uproar!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1015,ATKMSG_T_253,{tag:0}’s {tag:1} used Uproar!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1016,ATKMSG_M_254,{tag:0} used Stockpile!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1017,ATKMSG_Y_254,The wild {tag:0} used Stockpile!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1018,ATKMSG_E_254,The opposing {tag:0} used Stockpile!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1019,ATKMSG_T_254,{tag:0}’s {tag:1} used Stockpile!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1020,ATKMSG_M_255,{tag:0} used Spit Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1021,ATKMSG_Y_255,The wild {tag:0} used Spit Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1022,ATKMSG_E_255,The opposing {tag:0} used Spit Up!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1023,ATKMSG_T_255,{tag:0}’s {tag:1} used Spit Up!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1024,ATKMSG_M_256,{tag:0} used Swallow!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1025,ATKMSG_Y_256,The wild {tag:0} used Swallow!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1026,ATKMSG_E_256,The opposing {tag:0} used Swallow!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1027,ATKMSG_T_256,{tag:0}’s {tag:1} used Swallow!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1028,ATKMSG_M_257,{tag:0} used Heat Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1029,ATKMSG_Y_257,The wild {tag:0} used Heat Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1030,ATKMSG_E_257,The opposing {tag:0} used Heat Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1031,ATKMSG_T_257,{tag:0}’s {tag:1} used Heat Wave!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1032,ATKMSG_M_258,{tag:0} used Hail!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1033,ATKMSG_Y_258,The wild {tag:0} used Hail!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1034,ATKMSG_E_258,The opposing {tag:0} used Hail!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1035,ATKMSG_T_258,{tag:0}’s {tag:1} used Hail!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1036,ATKMSG_M_259,{tag:0} used Torment!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1037,ATKMSG_Y_259,The wild {tag:0} used Torment!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1038,ATKMSG_E_259,The opposing {tag:0} used Torment!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1039,ATKMSG_T_259,{tag:0}’s {tag:1} used Torment!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1040,ATKMSG_M_260,{tag:0} used Flatter!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1041,ATKMSG_Y_260,The wild {tag:0} used Flatter!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1042,ATKMSG_E_260,The opposing {tag:0} used Flatter!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1043,ATKMSG_T_260,{tag:0}’s {tag:1} used Flatter!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1044,ATKMSG_M_261,{tag:0} used Will-O-Wisp!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1045,ATKMSG_Y_261,The wild {tag:0} used Will-O-Wisp!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1046,ATKMSG_E_261,The opposing {tag:0} used Will-O-Wisp!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1047,ATKMSG_T_261,{tag:0}’s {tag:1} used Will-O-Wisp!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1048,ATKMSG_M_262,{tag:0} used Memento!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1049,ATKMSG_Y_262,The wild {tag:0} used Memento!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1050,ATKMSG_E_262,The opposing {tag:0} used Memento!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1051,ATKMSG_T_262,{tag:0}’s {tag:1} used Memento!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1052,ATKMSG_M_263,{tag:0} used Facade!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1053,ATKMSG_Y_263,The wild {tag:0} used Facade!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1054,ATKMSG_E_263,The opposing {tag:0} used Facade!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1055,ATKMSG_T_263,{tag:0}’s {tag:1} used Facade!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1056,ATKMSG_M_264,{tag:0} used Focus Punch!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1057,ATKMSG_Y_264,The wild {tag:0} used Focus Punch!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1058,ATKMSG_E_264,The opposing {tag:0} used Focus Punch!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1059,ATKMSG_T_264,{tag:0}’s {tag:1} used Focus Punch!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1060,ATKMSG_M_265,{tag:0} used Smelling Salts!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1061,ATKMSG_Y_265,The wild {tag:0} used Smelling Salts!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1062,ATKMSG_E_265,The opposing {tag:0} used Smelling Salts!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1063,ATKMSG_T_265,{tag:0}’s {tag:1} used Smelling Salts!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1064,ATKMSG_M_266,{tag:0} used Follow Me!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1065,ATKMSG_Y_266,The wild {tag:0} used Follow Me!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1066,ATKMSG_E_266,The opposing {tag:0} used Follow Me!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1067,ATKMSG_T_266,{tag:0}’s {tag:1} used Follow Me!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1068,ATKMSG_M_267,{tag:0} used Nature Power!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1069,ATKMSG_Y_267,The wild {tag:0} used Nature Power!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1070,ATKMSG_E_267,The opposing {tag:0} used Nature Power!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1071,ATKMSG_T_267,{tag:0}’s {tag:1} used Nature Power!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1072,ATKMSG_M_268,{tag:0} used Charge!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1073,ATKMSG_Y_268,The wild {tag:0} used Charge!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1074,ATKMSG_E_268,The opposing {tag:0} used Charge!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1075,ATKMSG_T_268,{tag:0}’s {tag:1} used Charge!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1076,ATKMSG_M_269,{tag:0} used Taunt!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1077,ATKMSG_Y_269,The wild {tag:0} used Taunt!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1078,ATKMSG_E_269,The opposing {tag:0} used Taunt!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1079,ATKMSG_T_269,{tag:0}’s {tag:1} used Taunt!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1080,ATKMSG_M_270,{tag:0} used Helping Hand!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1081,ATKMSG_Y_270,The wild {tag:0} used Helping Hand!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1082,ATKMSG_E_270,The opposing {tag:0} used Helping Hand!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1083,ATKMSG_T_270,{tag:0}’s {tag:1} used Helping Hand!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1084,ATKMSG_M_271,{tag:0} used Trick!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1085,ATKMSG_Y_271,The wild {tag:0} used Trick!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1086,ATKMSG_E_271,The opposing {tag:0} used Trick!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1087,ATKMSG_T_271,{tag:0}’s {tag:1} used Trick!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1088,ATKMSG_M_272,{tag:0} used Role Play!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1089,ATKMSG_Y_272,The wild {tag:0} used Role Play!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1090,ATKMSG_E_272,The opposing {tag:0} used Role Play!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1091,ATKMSG_T_272,{tag:0}’s {tag:1} used Role Play!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1092,ATKMSG_M_273,{tag:0} used Wish!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1093,ATKMSG_Y_273,The wild {tag:0} used Wish!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1094,ATKMSG_E_273,The opposing {tag:0} used Wish!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1095,ATKMSG_T_273,{tag:0}’s {tag:1} used Wish!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1096,ATKMSG_M_274,{tag:0} used Assist!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1097,ATKMSG_Y_274,The wild {tag:0} used Assist!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1098,ATKMSG_E_274,The opposing {tag:0} used Assist!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1099,ATKMSG_T_274,{tag:0}’s {tag:1} used Assist!,2,-1,54,1620,0,"-1
0
0
-1
0",10,1,0,0,0,0,,0,0,1,1,0,0,0,,0
1100,ATKMSG_M_275,{tag:0} used Ingrain!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1101,ATKMSG_Y_275,The wild {tag:0} used Ingrain!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
1102,ATKMSG_E_275,The opposing {tag:0} used Ingrain!,2,-1,54,1620,0,"-1
0
0
-1
0",0,1,1,0,0,0,,0
